,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id,input_dim,dimension,sig_depth,method,log_signature
0,,0.6017241477966309,0.49929338695829717,[0.72543308 0.41176471 0.36068237],0.4910340227902905,[0.77194127 0.37516961 0.32599119],0.5147058390049531,[0.68421053 0.45627063 0.40363636],,0.7121065855026245,0.6231293900499807,[0.814573   0.6003231  0.45449207],0.6121424669513948,[0.84548658 0.59361022 0.3973306 ],0.6412980006817541,[0.78584026 0.60718954 0.5308642 ],"(64, 64)",0.1,0.0005,123,focal,2,True,5,64,2.5,790,6,4,gaussian_random_projection,True
0,,0.6082375645637512,0.5014711307595039,[0.72984915 0.42524917 0.34931507],0.4954010601340156,[0.77133655 0.38476954 0.33009709],0.5129178308229897,[0.69259688 0.47524752 0.37090909],,0.7071291208267212,0.6243396482883785,[0.8055082  0.59780504 0.46970571],0.6119762565421785,[0.83998906 0.59056122 0.40537849],0.6457581112005846,[0.77374654 0.60522876 0.55829904],"(128, 128)",0.5,0.001,1,focal,2,True,5,64,2.6,790,6,4,gaussian_random_projection,True
0,,0.6120689511299133,0.49349291163401204,[0.73596674 0.40714014 0.33737185],0.4932299059539591,[0.75641026 0.37719916 0.34608031],0.4959781079322507,[0.71659919 0.44224422 0.32909091],,0.7138728499412537,0.6240967635844653,[0.8117435  0.60052219 0.4600246 ],0.6156045555078534,[0.83012905 0.59973924 0.41694537],0.6361644795092248,[0.7941547  0.60130719 0.51303155],"(128, 128)",0.5,0.001,12,focal,2,True,5,64,2.6,790,6,4,gaussian_random_projection,True
0,,0.6183907985687256,0.5004760540302081,[0.74204204 0.43192133 0.32746479],0.4959514481214414,[0.77170518 0.39874302 0.31740614],0.5079596097261548,[0.7145749  0.47112211 0.33818182],,0.7042388916015625,0.616648829449863,[0.80612245 0.59221114 0.4516129 ],0.6054069121125377,[0.83836735 0.58338618 0.39446721],0.6352313216095766,[0.77626606 0.60130719 0.52812071],"(128, 128)",0.5,0.001,123,focal,2,True,5,64,2.6,790,6,4,gaussian_random_projection,True
0,,0.6076628565788269,0.4906460722256951,[0.7332932  0.41126967 0.32737535],0.4910900480790003,[0.7645951  0.36949375 0.33918129],0.49483781576538216,[0.70445344 0.46369637 0.31636364],,0.712909460067749,0.6217128061713284,[0.81490105 0.59256866 0.45766871],0.6124158426282237,[0.83732057 0.58594249 0.41398446],0.6348856689452186,[0.79365079 0.59934641 0.51165981],"(128, 128)",0.5,0.0001,1,focal,2,True,5,64,2.7,790,6,4,gaussian_random_projection,True
0,,0.6042145490646362,0.4812218029847908,[0.72948509 0.4009043  0.31327603],0.4826912530042564,[0.74916184 0.36893204 0.32997988],0.48264707095348053,[0.7108155  0.43894389 0.29818182],,0.710500955581665,0.6195548766030736,[0.81161675 0.59318254 0.45386534],0.6102081781786567,[0.83600427 0.57862026 0.416     ],0.6321408673208653,[0.78861174 0.60849673 0.49931413],"(128, 128)",0.5,0.0001,12,focal,2,True,5,64,2.7,790,6,4,gaussian_random_projection,True
0,,0.6126436591148376,0.491172202554407,[0.73711108 0.42857143 0.3078341 ],0.48939642533908373,[0.76744914 0.3885906  0.31214953],0.49681317640150374,[0.70908039 0.47772277 0.30363636],,0.7108221054077148,0.6201911075915759,[0.81247563 0.59533695 0.45276074],0.6102168397130763,[0.8389694  0.58213616 0.40954495],0.6343090322548773,[0.78760393 0.60915033 0.50617284],"(128, 128)",0.5,0.0001,123,focal,2,True,5,64,2.7,790,6,4,gaussian_random_projection,True
0,,0.6189655065536499,0.4984700607108124,[0.74341028 0.42254601 0.32945389],0.49518784429077806,[0.7663494  0.39469914 0.32451499],0.5036568092899515,[0.72180451 0.45462046 0.33454545],,0.7145150899887085,0.6247752985802882,[0.81576227 0.59500329 0.46356033],0.6154351504590169,[0.83717847 0.59854497 0.41058201],0.639717889899444,[0.79541446 0.59150327 0.53223594],"(128, 128)",0.5,0.0005,1,focal,2,True,5,64,2.8,790,6,4,gaussian_random_projection,True
0,,0.6076628565788269,0.489422920663269,[0.73390685 0.39289849 0.34146341],0.48725846559662234,[0.75334957 0.36910805 0.33931777],0.4930152708735303,[0.71544245 0.419967   0.34363636],,0.707771360874176,0.6191051295403515,[0.80964105 0.58650066 0.46117368],0.6092025118867652,[0.83351121 0.58804205 0.40605428],0.6352250090708438,[0.78710003 0.58496732 0.53360768],"(128, 128)",0.5,0.0005,12,focal,2,True,5,64,2.8,790,6,4,gaussian_random_projection,True
0,,0.6166666746139526,0.4976196243772699,[0.74290008 0.4266055  0.32335329],0.4919973250331932,[0.7732249  0.3974359  0.30533118],0.5062988288418201,[0.71486408 0.46039604 0.34363636],,0.6997430920600891,0.6117839352151843,[0.8053955  0.57984293 0.45011338],0.6009126311598071,[0.83856013 0.58060288 0.38357488],0.6328069773862907,[0.77475435 0.57908497 0.54458162],"(128, 128)",0.5,0.0005,123,focal,2,True,5,64,2.8,790,6,4,gaussian_random_projection,True
0,,0.5923371911048889,0.4936856767999663,[0.71246106 0.42541042 0.34318555],0.4866101518865284,[0.77211344 0.37484277 0.31287425],0.5110380419187089,[0.66136495 0.49174917 0.38      ],,0.6989402770996094,0.6162373906582109,[0.80073947 0.59042033 0.45755237],0.6041566315857536,[0.84128746 0.58869396 0.38248848],0.6417834074644947,[0.76392038 0.59215686 0.56927298],"(128, 128)",0.1,0.001,1,focal,2,True,5,64,2.9,790,6,4,gaussian_random_projection,True
0,,0.6076628565788269,0.49470631058745385,[0.73206176 0.42233194 0.32972523],0.4878426502506707,[0.76810673 0.39127375 0.30414747],0.5059979982960702,[0.69924812 0.45874587 0.36      ],,0.6978163123130798,0.6131081458103157,[0.798738   0.59098281 0.44960362],0.6015052952630593,[0.83507422 0.58660657 0.3828351 ],0.6351461846741441,[0.7654321  0.59542484 0.54458162],"(128, 128)",0.1,0.001,12,focal,2,True,5,64,2.9,790,6,4,gaussian_random_projection,True
0,,0.5994253158569336,0.4969539856069485,[0.71819447 0.43686502 0.33580247],0.4893892579701689,[0.77150448 0.38989637 0.30676692],0.5131281179014373,[0.67177559 0.49669967 0.37090909],,0.7088953256607056,0.6252611642861591,[0.80573081 0.60806093 0.46199175],0.6127387500305151,[0.84226436 0.59099321 0.40495868],0.6453671729322731,[0.77223482 0.62614379 0.53772291],"(128, 128)",0.1,0.001,123,focal,2,True,5,64,2.9,790,6,4,gaussian_random_projection,True
0,,0.605555534362793,0.48928110313636236,[0.73138378 0.40935673 0.3271028 ],0.48928214468734915,[0.7638539  0.36745407 0.33653846],0.49392987303357283,[0.7015616  0.4620462  0.31818182],,0.713230550289154,0.6209032460503249,[0.81517938 0.59559528 0.45193508],0.6118161456158535,[0.83875267 0.58203369 0.41466208],0.6330898340131662,[0.79289494 0.60980392 0.49657064],"(128, 128)",0.1,0.0001,1,focal,2,True,5,64,2.1,790,6,4,gaussian_random_projection,True
0,,0.6026819944381714,0.486147102570307,[0.72561885 0.40347563 0.32934683],0.4848450411844019,[0.74907635 0.37212544 0.33333333],0.4898781642189667,[0.70358589 0.44059406 0.32545455],,0.7135517001152039,0.623668991052584,[0.81276651 0.59980526 0.45843521],0.6144710415459403,[0.83421751 0.59574468 0.41345094],0.6369052970982632,[0.79239103 0.60392157 0.51440329],"(128, 128)",0.1,0.0001,12,focal,2,True,5,64,2.1,790,6,4,gaussian_random_projection,True
0,,0.6067050099372864,0.49247985572664454,[0.72996674 0.42105263 0.3264202 ],0.48958373348681955,[0.76489227 0.38006645 0.32379249],0.4997098287040966,[0.69809138 0.47194719 0.32909091],,0.7125883102416992,0.6206422559136713,[0.81475728 0.59452496 0.45264453],0.611382527069428,[0.83785942 0.58603175 0.41025641],0.6336546690006593,[0.79289494 0.60326797 0.5048011 ],"(128, 128)",0.1,0.0001,123,focal,2,True,5,64,2.1,790,6,4,gaussian_random_projection,True
0,,0.6015325784683228,0.4950672367359867,[0.72433927 0.42378378 0.33707865],0.49007952022560497,[0.77278689 0.37619962 0.32125206],0.5071006117384439,[0.68160787 0.48514851 0.35454545],,0.7008670568466187,0.6140807739509039,[0.80462489 0.58758888 0.45002856],0.6024891598093791,[0.84074684 0.58120205 0.38551859],0.6353543337774067,[0.77147896 0.59411765 0.54046639],"(128, 128)",0.1,0.0005,1,focal,2,True,5,64,2.11,790,6,4,gaussian_random_projection,True
0,,0.609578549861908,0.4974687842888926,[0.73173653 0.41162969 0.34904014],0.4926143530048534,[0.75853507 0.38373752 0.33557047],0.5047658901228469,[0.70676692 0.44389439 0.36363636],,0.7069685459136963,0.6187398559437676,[0.80692168 0.59637775 0.45292014],0.6083217784248206,[0.83427495 0.59026889 0.4004215 ],0.6350604988222998,[0.78130511 0.60261438 0.521262  ],"(128, 128)",0.1,0.0005,12,focal,2,True,5,64,2.11,790,6,4,gaussian_random_projection,True
0,,0.5948275923728943,0.4864786619331109,[0.7168128  0.42368046 0.31894273],0.4827363462840388,[0.76569175 0.37311558 0.30940171],0.49766326777269976,[0.67379988 0.49009901 0.32909091],,0.7052023410797119,0.6206146497144267,[0.80401744 0.60526316 0.45256335],0.6077971190303407,[0.84546971 0.58122744 0.39669421],0.6415204765033585,[0.76643991 0.63137255 0.52674897],"(128, 128)",0.1,0.0005,123,focal,2,True,5,64,2.11,790,6,4,gaussian_random_projection,True
0,,0.6061302423477173,0.4948930936670049,[0.72782688 0.42811043 0.32874197],0.49333109034549477,[0.7693299  0.3785669  0.33209647],0.5028671293965717,[0.69057259 0.49257426 0.32545455],,0.7066473960876465,0.6146484349441507,[0.80676828 0.59147709 0.44569994],0.6062470681844595,[0.8277233  0.58013828 0.41087963],0.6256948321166601,[0.78684807 0.60326797 0.48696845],"(256, 256)",0.5,0.001,1,focal,2,True,5,64,2.12,790,6,4,gaussian_random_projection,True
0,,0.6111111044883728,0.5044902110013899,[0.7301732  0.43108504 0.35221239],0.5000574636921148,[0.76920615 0.3878628  0.34310345],0.5139590164915856,[0.69491035 0.48514851 0.36181818],,0.7043994665145874,0.6174527240969613,[0.80220791 0.6054358  0.44471446],0.6058271361668788,[0.83846154 0.57989228 0.39912759],0.6347834607093866,[0.76895944 0.63333333 0.50205761],"(256, 256)",0.5,0.001,12,focal,2,True,5,64,2.12,790,6,4,gaussian_random_projection,True
0,,0.6229885220527649,0.5050243973301435,[0.74306177 0.43806647 0.33394495],0.5028358862029365,[0.7675709  0.40389972 0.33703704],0.5098421166581667,[0.7200694  0.47854785 0.33090909],,0.7127488851547241,0.6250208765759679,[0.81067081 0.59579885 0.46859296],0.6156192793722676,[0.83399947 0.58064516 0.43221321],0.6373454182770502,[0.78861174 0.61176471 0.51165981],"(256, 256)",0.5,0.001,123,focal,2,True,5,64,2.12,790,6,4,gaussian_random_projection,True
0,,0.6040229797363281,0.4880801004029926,[0.72710789 0.41705482 0.32007759],0.4910051539471698,[0.76139241 0.36858771 0.34303534],0.49199197536873407,[0.69577791 0.48019802 0.3       ],,0.7148362398147583,0.624751948524803,[0.81468985 0.60146543 0.45810056],0.6150152509804679,[0.83997859 0.58669981 0.41836735],0.638015206082433,[0.79087931 0.61699346 0.50617284],"(256, 256)",0.5,0.0001,1,focal,2,True,5,64,2.13,790,6,4,gaussian_random_projection,True
0,,0.6088122725486755,0.4912685695454784,[0.73125756 0.42826244 0.31428571],0.49209094125657477,[0.76599113 0.38028169 0.33      ],0.49654543823381764,[0.6995373  0.49009901 0.3       ],,0.7121065855026245,0.6202086412374573,[0.81414325 0.59435173 0.45213095],0.6109270954689973,[0.83768657 0.58385876 0.41123596],0.6330578321863726,[0.79188713 0.60522876 0.50205761],"(256, 256)",0.5,0.0001,12,focal,2,True,5,64,2.13,790,6,4,gaussian_random_projection,True
0,,0.6168582439422607,0.4957983931600219,[0.74008025 0.41993958 0.32737535],0.4958676707923318,[0.7612351  0.38718663 0.33918129],0.49839297174367525,[0.7200694  0.45874587 0.31636364],,0.7169235944747925,0.6254199651112851,[0.81718488 0.59954824 0.45952677],0.6167456893836872,[0.83738763 0.59209688 0.42075257],0.6370987901333373,[0.79793399 0.60718954 0.50617284],"(256, 256)",0.5,0.0001,123,focal,2,True,5,64,2.13,790,6,4,gaussian_random_projection,True
0,,0.6065133810043335,0.49779046569212576,[0.72822086 0.43058492 0.33456562],0.4971015254442728,[0.77531025 0.37576876 0.34022556],0.5065801079818798,[0.686524   0.50412541 0.32909091],,0.7064868211746216,0.6181501406764881,[0.80703135 0.59918521 0.44823386],0.606813630929276,[0.84181719 0.57555689 0.40306681],0.6348813325055674,[0.7750063 0.6248366 0.5048011],"(256, 256)",0.5,0.0005,1,focal,2,True,5,64,2.14,790,6,4,gaussian_random_projection,True
0,,0.5954023003578186,0.4937299025527074,[0.71243443 0.42852125 0.34023402],0.49118176059847224,[0.7635582  0.37308869 0.3368984 ],0.5048879011672134,[0.66772701 0.50330033 0.34363636],,0.7072896361351013,0.6216054455626564,[0.80576872 0.61033736 0.44871026],0.608935150579734,[0.84842575 0.57965902 0.39872068],0.641557253902933,[0.76719577 0.64444444 0.51303155],"(256, 256)",0.5,0.0005,12,focal,2,True,5,64,2.14,790,6,4,gaussian_random_projection,True
0,,0.6107279658317566,0.491160227545643,[0.73296391 0.4239291  0.31658768],0.4915189586498807,[0.76017397 0.38368984 0.33069307],0.4949560647215676,[0.70763447 0.47359736 0.30363636],,0.7137122750282288,0.6233694576191219,[0.81234664 0.60090264 0.45685909],0.614480737163398,[0.83333333 0.59287532 0.41723356],0.6354474848924481,[0.79239103 0.60915033 0.5048011 ],"(256, 256)",0.5,0.0005,123,focal,2,True,5,64,2.14,790,6,4,gaussian_random_projection,True
0,,0.5833333134651184,0.4826460540423247,[0.704738   0.42210708 0.32109308],0.47867096761984834,[0.7702332  0.36304219 0.30273752],0.49848399356997586,[0.64950839 0.50412541 0.34181818],,0.699903666973114,0.621908177498116,[0.79652174 0.60479601 0.46440678],0.6071869477626387,[0.8491158  0.57763236 0.39481268],0.6494965064214986,[0.75006299 0.63464052 0.56378601],"(256, 256)",0.1,0.001,1,focal,2,True,5,64,2.15,790,6,4,gaussian_random_projection,True
0,,0.6204980611801147,0.5016366673761788,[0.74148237 0.436487   0.32694064],0.49913535985289714,[0.76716141 0.4018043  0.32844037],0.5068813538381022,[0.71746674 0.47772277 0.32545455],,0.7056840062141418,0.6163299472683196,[0.80686249 0.59413681 0.44799054],0.6063527229656566,[0.83328859 0.59220779 0.39356179],0.6326765548469044,[0.78206097 0.59607843 0.51989026],"(256, 256)",0.1,0.001,12,focal,2,True,5,64,2.15,790,6,4,gaussian_random_projection,True
0,,0.586590051651001,0.48980535246422163,[0.70809383 0.40967387 0.35164835],0.4809681754190092,[0.76502182 0.36849044 0.30939227],0.5091817747419624,[0.65905147 0.46122112 0.40727273],,0.6917148232460022,0.6099488147667468,[0.79386667 0.58422041 0.45175936],0.5963622093129172,[0.84310394 0.56069712 0.38528558],0.6352734234983431,[0.75006299 0.60980392 0.54595336],"(256, 256)",0.1,0.001,123,focal,2,True,5,64,2.15,790,6,4,gaussian_random_projection,True
0,,0.60383141040802,0.4851421052948435,[0.72861224 0.41297935 0.31383473],0.484287974715933,[0.75884748 0.37333333 0.32068311],0.4900043248974984,[0.70069404 0.4620462  0.30727273],,0.7159602046012878,0.6229540063632769,[0.8173645  0.59689667 0.45460085],0.6152329746800167,[0.83363898 0.60306871 0.40899123],0.6347409196874909,[0.80171328 0.59084967 0.51165981],"(256, 256)",0.1,0.0001,1,focal,2,True,5,64,2.16,790,6,4,gaussian_random_projection,True
0,,0.6063218116760254,0.4845745952942277,[0.73051559 0.41684982 0.30635838],0.4863000530327212,[0.75824518 0.37483531 0.32581967],0.487768494026962,[0.70474263 0.46947195 0.28909091],,0.7178869843482971,0.6277532366339519,[0.81821721 0.60235594 0.46268657],0.6179734332644398,[0.8434992  0.58721291 0.42320819],0.6409984569959671,[0.79440665 0.61830065 0.51028807],"(256, 256)",0.1,0.0001,12,focal,2,True,5,64,2.16,790,6,4,gaussian_random_projection,True
0,,0.5994253158569336,0.4871148189681831,[0.72171809 0.41129616 0.32833021],0.48736619422240895,[0.75649968 0.36645161 0.33914729],0.49227429972609754,[0.68999422 0.46864686 0.31818182],,0.7217405438423157,0.6309851092611866,[0.81985816 0.6104106  0.46268657],0.6222824664404457,[0.83967248 0.60396673 0.42320819],0.6427463166336493,[0.80095742 0.61699346 0.51028807],"(256, 256)",0.1,0.0001,123,focal,2,True,5,64,2.16,790,6,4,gaussian_random_projection,True
0,,0.5992336869239807,0.491348590556252,[0.72055215 0.42465265 0.32884097],0.48861925766860215,[0.76714566 0.37366771 0.3250444 ],0.5012569458218233,[0.67929439 0.49174917 0.33272727],,0.7016698718070984,0.6124015706030647,[0.80481423 0.59420761 0.43818286],0.6019796657671771,[0.8370068  0.59170447 0.37722772],0.6314573566051935,[0.7750063  0.59673203 0.52263374],"(256, 256)",0.1,0.0005,1,focal,2,True,5,64,2.17,790,6,4,gaussian_random_projection,True
0,,0.611494243144989,0.4900323793180936,[0.73183183 0.43214286 0.30612245],0.49696879926585047,[0.76108682 0.38098237 0.34883721],0.49221493867142646,[0.70474263 0.49917492 0.27272727],,0.7096981406211853,0.6169959875222494,[0.81075464 0.59593114 0.44430218],0.6083558736475131,[0.83672922 0.57177177 0.41656663],0.6281869675167736,[0.78634417 0.62222222 0.47599451],"(256, 256)",0.1,0.0005,12,focal,2,True,5,64,2.17,790,6,4,gaussian_random_projection,True
0,,0.6032567024230957,0.49892203756055586,[0.72026801 0.4285192  0.34797891],0.49406545281791997,[0.76069476 0.38476691 0.33673469],0.5091398972170208,[0.68392134 0.48349835 0.36      ],,0.7109826803207397,0.626169089668827,[0.8087288  0.61263561 0.45714286],0.6138630599289913,[0.84551952 0.59850374 0.39756592],0.6467267291004193,[0.7750063  0.62745098 0.53772291],"(256, 256)",0.1,0.0005,123,focal,2,True,5,64,2.17,790,6,4,gaussian_random_projection,True
0,,0.6120689511299133,0.4996417019273019,[0.73300166 0.42878561 0.33713784],0.4948342216985186,[0.76566929 0.39285714 0.32597623],0.5080152075357912,[0.70300752 0.47194719 0.34909091],,0.7031149864196777,0.6226126819582751,[0.80164086 0.59859155 0.46760563],0.6091756918317792,[0.8442029  0.58657465 0.39674952],0.6478495376202608,[0.76316453 0.61111111 0.56927298],"(512, 512)",0.5,0.001,1,focal,2,True,5,64,2.18,790,6,4,gaussian_random_projection,True
0,,0.6136015057563782,0.4981399530620003,[0.73357228 0.42538723 0.33546035],0.49573588252164186,[0.7584929  0.39233449 0.33638026],0.5031013459934773,[0.71023713 0.46452145 0.33454545],,0.7098587155342102,0.6204280523862935,[0.80753247 0.60234103 0.45141066],0.6108946792240603,[0.83328866 0.58369099 0.41570439],0.6331233728059125,[0.78332074 0.62222222 0.49382716],"(512, 512)",0.5,0.001,12,focal,2,True,5,64,2.18,790,6,4,gaussian_random_projection,True
0,,0.5990421175956726,0.4946292757303508,[0.71883614 0.42473316 0.34031852],0.4876979068936806,[0.7639974  0.3833887  0.31570762],0.5079598457243064,[0.67871602 0.47607261 0.36909091],,0.7088953256607056,0.6270659412078432,[0.80549379 0.59749438 0.47820966],0.6146919879595778,[0.83759521 0.5874921  0.41898865],0.6468441972124926,[0.77576216 0.60784314 0.5569273 ],"(512, 512)",0.5,0.001,123,focal,2,True,5,64,2.18,790,6,4,gaussian_random_projection,True
0,,0.6166666746139526,0.4920512922183615,[0.74025782 0.41939121 0.31650485],0.49457210218847686,[0.75903981 0.38509317 0.33958333],0.49304751874840463,[0.72238288 0.46039604 0.29636364],,0.715639054775238,0.6280007514317846,[0.81366541 0.60842039 0.46191646],0.617139402937005,[0.84324324 0.58993247 0.41824249],0.6433239413735315,[0.78609221 0.62810458 0.51577503],"(512, 512)",0.5,0.0001,1,focal,2,True,5,64,2.19,790,6,4,gaussian_random_projection,True
0,,0.6090038418769836,0.4874079687019864,[0.73190349 0.41463415 0.31568627],0.49088735970945657,[0.75460688 0.37550201 0.34255319],0.48870829188181975,[0.71052632 0.46287129 0.29272727],,0.7170841097831726,0.6249865052096825,[0.81722093 0.60201103 0.45572755],0.6165117889811097,[0.83663236 0.59755312 0.41534989],0.6366756304716673,[0.79868985 0.60653595 0.5048011 ],"(512, 512)",0.5,0.0001,12,focal,2,True,5,64,2.19,790,6,4,gaussian_random_projection,True
0,,0.6340996026992798,0.49934301380896234,[0.75863074 0.42885143 0.31054688],0.5027552101016001,[0.76430878 0.40851382 0.33544304],0.4978158261170247,[0.75303644 0.45132013 0.28909091],,0.7193320393562317,0.624774482505966,[0.81938553 0.60613893 0.44879899],0.6173407188680106,[0.83648294 0.59936102 0.41617819],0.6343377954748429,[0.80297304 0.6130719  0.48696845],"(512, 512)",0.5,0.0001,123,focal,2,True,5,64,2.19,790,6,4,gaussian_random_projection,True
0,,0.6107279658317566,0.4968526693510036,[0.73009183 0.42993397 0.33053221],0.4960556409393857,[0.76138148 0.38705416 0.33973129],0.5021963144839643,[0.70127241 0.48349835 0.32181818],,0.7093769907951355,0.6256841528850708,[0.80759659 0.60045002 0.46900585],0.6135009962584087,[0.84097109 0.59076534 0.40876656],0.645765356897217,[0.77676997 0.61045752 0.55006859],"(512, 512)",0.5,0.0005,1,focal,2,True,5,64,2.2,790,6,4,gaussian_random_projection,True
0,,0.6137930750846863,0.49511028895456627,[0.73562537 0.41290323 0.33680227],0.4959276807004056,[0.75440729 0.38229093 0.35108481],0.49674572546901885,[0.71775593 0.44884488 0.32363636],,0.7117854952812195,0.6241928570060187,[0.80902099 0.60767523 0.45588235],0.6134735481063228,[0.83819557 0.59026494 0.41196013],0.6394136255325176,[0.78180902 0.62614379 0.51028807],"(512, 512)",0.5,0.0005,12,focal,2,True,5,64,2.2,790,6,4,gaussian_random_projection,True
0,,0.6088122725486755,0.49922939925723187,[0.73004266 0.4301231  0.33752244],0.49598977121399906,[0.77141017 0.38322581 0.33333333],0.508267751008762,[0.69288606 0.49009901 0.34181818],,0.7088953256607056,0.6271479481738917,[0.80761603 0.60425262 0.4695752 ],0.6135975372614747,[0.84974958 0.5872918  0.40375123],0.6509093623732073,[0.76946334 0.62222222 0.56104252],"(512, 512)",0.5,0.0005,123,focal,2,True,5,64,2.2,790,6,4,gaussian_random_projection,True
0,,0.60383141040802,0.49943612233069307,[0.7242288  0.44428365 0.32979592],0.49178854027944635,[0.7804878  0.39561856 0.29925926],0.5164694595543996,[0.67553499 0.50660066 0.36727273],,0.6946049928665161,0.6162517494405676,[0.79448756 0.5924755  0.46179219],0.602062425566053,[0.84707561 0.57379057 0.3853211 ],0.6455324516637931,[0.74804737 0.6124183  0.57613169],"(512, 512)",0.1,0.001,1,focal,2,True,5,64,2.21,790,6,4,gaussian_random_projection,True
0,,0.5986589789390564,0.48663015884067,[0.72097264 0.41639698 0.32252085],0.48590557682470653,[0.75976938 0.36902486 0.3289225 ],0.4933440139849728,[0.68594563 0.47772277 0.31636364],,0.7002248167991638,0.6118460254767549,[0.80188309 0.59168547 0.44196952],0.6010261893776411,[0.83360522 0.58359822 0.38587513],0.629877849630936,[0.77248677 0.6        0.51714678],"(512, 512)",0.1,0.001,12,focal,2,True,5,64,2.21,790,6,4,gaussian_random_projection,True
0,,0.6074712872505188,0.49772402692918777,[0.73372781 0.41347271 0.34597156],0.48904895729238124,[0.77178423 0.38949672 0.30586592],0.5126746659628368,[0.69924812 0.44059406 0.39818182],,0.6921965479850769,0.6102292642384465,[0.79440486 0.58075148 0.45553145],0.5988263123138805,[0.83402605 0.58577128 0.37668161],0.6367753685836474,[0.75837743 0.57581699 0.57613169],"(512, 512)",0.1,0.001,123,focal,2,True,5,64,2.21,790,6,4,gaussian_random_projection,True
0,,0.6090038418769836,0.4873776098606757,[0.73421877 0.41132638 0.31658768],0.4880833203579378,[0.75855689 0.375      0.33069307],0.49015859249314175,[0.71139387 0.45544554 0.30363636],,0.7138728499412537,0.6282046297473122,[0.81176011 0.60141661 0.47143716],0.6171668824007437,[0.83916084 0.59263959 0.41970021],0.644757546365597,[0.78609221 0.61045752 0.53772291],"(512, 512)",0.1,0.0001,1,focal,2,True,5,64,2.22,790,6,4,gaussian_random_projection,True
0,,0.6005747318267822,0.479481748168985,[0.72457691 0.40814842 0.30571992],0.48350802819735805,[0.75147561 0.36499675 0.33405172],0.48140892458245244,[0.6995373  0.46287129 0.28181818],,0.718368649482727,0.6292272190736047,[0.81804003 0.60763555 0.46200608],0.6188009179262889,[0.84483221 0.59672338 0.41484716],0.6443703956205252,[0.79289494 0.61895425 0.521262  ],"(512, 512)",0.1,0.0001,12,focal,2,True,5,64,2.22,790,6,4,gaussian_random_projection,True
0,,0.6281608939170837,0.4999183188877761,[0.751329   0.43507973 0.31334623],0.5017722380419117,[0.76765238 0.40295359 0.33471074],0.5010010330124973,[0.73568537 0.47277228 0.29454545],,0.7199743390083313,0.6299457236911433,[0.81854786 0.61081252 0.46047679],0.6201996234615044,[0.84477212 0.5915493  0.42427746],0.6429015501948379,[0.79390275 0.63137255 0.50342936],"(512, 512)",0.1,0.0001,123,focal,2,True,5,64,2.22,790,6,4,gaussian_random_projection,True
0,,0.5946360230445862,0.4872106666771637,[0.71672565 0.42282843 0.32207792],0.48250345093187574,[0.76586649 0.37420584 0.30743802],0.4992220384560145,[0.6735107  0.4859736  0.33818182],,0.7040783762931824,0.6248007265226395,[0.80180061 0.60311284 0.46948873],0.611688263050075,[0.84486607 0.5984556  0.39174312],0.6521631972404874,[0.76291257 0.60784314 0.58573388],"(512, 512)",0.1,0.0005,1,focal,2,True,5,64,2.23,790,6,4,gaussian_random_projection,True
0,,0.6164751052856445,0.48630517470852735,[0.7408505  0.42268041 0.29538462],0.49337332971035025,[0.75964752 0.38164894 0.33882353],0.4861255969437314,[0.72296125 0.47359736 0.26181818],,0.7137122750282288,0.6213392933717393,[0.81391753 0.59876743 0.45133292],0.6130412802568005,[0.83302559 0.59433355 0.41176471],0.6327495058380005,[0.79566641 0.60326797 0.49931413],"(512, 512)",0.1,0.0005,12,focal,2,True,5,64,2.23,790,6,4,gaussian_random_projection,True
0,,0.6005747318267822,0.4868483536679753,[0.72074835 0.43578141 0.3040153 ],0.4882225303237837,[0.76722168 0.3768814  0.32056452],0.49505871119211403,[0.67958357 0.51650165 0.28909091],,0.7090559005737305,0.6193957498078584,[0.8101233  0.59060403 0.45745993],0.6095667098782633,[0.83538544 0.57786116 0.41545353],0.6330606865517127,[0.78634417 0.60392157 0.50891632],"(512, 512)",0.1,0.0005,123,focal,2,True,5,64,2.23,790,6,4,gaussian_random_projection,True
