,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6930102705955505,0.6724546332974124,[0.75450887 0.5904004 ],0.6697094365567382,[0.78578081 0.55363806],0.6790114245111025,[0.72563073 0.63239212],,0.7757109999656677,0.7653495043249445,[0.81465805 0.71604096],0.7627758885842255,[0.83359927 0.69195251],0.769212763918829,[0.79655848 0.74186704],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(128, 128)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.687045693397522,0.664526719085327,[0.75144338 0.57761006],0.6620236510174979,[0.7768595 0.5471878],0.6696259463911278,[0.72763761 0.61161428],,0.7618277668952942,0.7469309274290017,[0.80833062 0.68553123],0.7475873184179176,[0.80509939 0.69007524],0.7463172827224533,[0.81158789 0.68104668],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(128, 128)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6743709444999695,0.65013674583692,[0.74221632 0.55805717],0.6479901622211248,[0.76467011 0.53131021],0.6543417144037187,[0.72104358 0.58763985],,0.7699151039123535,0.7552850850220861,[0.81511968 0.69545049],0.7562392394471917,[0.81064196 0.70183651],0.7544133839746112,[0.81964714 0.68917963],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(128, 128)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6810810565948486,0.6623381873496006,[0.74189169 0.58278469],0.6600959203983519,[0.7828717  0.53732014],0.6708213837961221,[0.70498853 0.63665424],,0.7804286479949951,0.769885888977869,[0.81914067 0.72063111],0.7675025382226469,[0.83537138 0.6996337 ],0.7732282536060806,[0.80352864 0.74292786],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(128, 128)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.680335521697998,0.6578971702505143,[0.7455112  0.57028314],0.6555006581193124,[0.77268533 0.53831599],0.6632350569178809,[0.72018349 0.60628663],,0.7563014030456543,0.7417862810669544,[0.80300719 0.68056537],0.7417210299556964,[0.80335731 0.68008475],0.7418520246087528,[0.80265737 0.68104668],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(128, 128)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.7092264890670776,0.6750896304467733,[0.78040541 0.56977386],0.6786080668093525,[0.76659292 0.59062321],0.6725355339625501,[0.79472477 0.5503463 ],,0.7381048798561096,0.7140939019074553,[0.79694848 0.63123932],0.7236242169355076,[0.76597027 0.68127816],0.7092930498358359,[0.83053801 0.58804809],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6954333782196045,0.6698669919187099,[0.76173812 0.57799587],0.6679882198076794,[0.77507418 0.56090226],0.6725086513223815,[0.74885321 0.59616409],,0.7425528764724731,0.7238864688042912,[0.79567822 0.65209472],0.7271109979567459,[0.78179525 0.67242675],0.7215096599120658,[0.81006317 0.63295615],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6939421892166138,0.6663432866799563,[0.76230457 0.570382  ],0.6651471759948285,[0.76988304 0.56041131],0.6677938791894151,[0.75487385 0.58071391],,0.7399919033050537,0.7199219372662367,[0.79489633 0.64494754],0.7245190172298168,[0.77648525 0.67255278],0.7168603968714387,[0.8142017  0.61951909],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6859273314476013,0.6613247284077222,[0.75260608 0.57004338],0.6591518673608068,[0.771291   0.54701273],0.6649518037029615,[0.73480505 0.59509856],,0.7457878589630127,0.7289133699735892,[0.796548   0.66127874],0.7304776505679204,[0.78905749 0.67189781],0.7275860972069762,[0.8041821 0.6509901],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(512, 512)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.7075489163398743,0.676997282308915,[0.77633642 0.57765814],0.677915477462374,[0.77204423 0.58378672],0.6761667524059963,[0.78067661 0.5716569 ],,0.7553578615188599,0.7350495040153853,[0.80840283 0.66169618],0.7419774797156125,[0.78430971 0.69964525],0.7308375697855438,[0.83402309 0.62765205],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(512, 512)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,16
