,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.6960054916494033,0.6463298797607422,0.6460004165995832,[0.65679926 0.63520157],0.646025726792804,[0.66729323 0.62475822],0.6463151183970857,[0.64663024 0.646     ],0.3075405448675156,0.6939501762390137,0.6691039544309344,[0.75977654 0.57843137],0.6691039544309344,[0.75977654 0.57843137],0.6691039544309344,[0.75977654 0.57843137],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,47
0,0.46676575436311607,0.6186844706535339,0.6183511605908462,[0.60707269 0.62962963],0.6225277553121094,[0.65884861 0.5862069 ],0.6214207650273225,[0.56284153 0.68      ],0.19827542155981065,0.77224200963974,0.7617382087970324,[0.81176471 0.71171171],0.7577380952380952,[0.85714286 0.65833333],0.7727297622959799,[0.77094972 0.7745098 ],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,47
0,0.2883657471222036,0.6453765630722046,0.6419243305144468,[0.60676533 0.67708333],0.6605407117800683,[0.72292191 0.59815951],0.651384335154827,[0.52276867 0.78      ],0.18651403188705445,0.7330960631370544,0.7212190959958729,[0.77876106 0.66367713],0.7182851239669421,[0.825      0.61157025],0.7314601818380984,[0.73743017 0.7254902 ],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.001,1,focal,2,False,,Conv1d,,concatenation,64,48
0,0.3333739252651439,0.628217339515686,0.6262033199570205,[0.59876543 0.65364121],0.6379013436657377,[0.68794326 0.58785942],0.6330273224043717,[0.53005464 0.736     ],0.20768609046936035,0.6263344883918762,0.576958921786508,[0.72148541 0.43243243],0.5843981988560302,[0.68686869 0.48192771],0.5759666995289736,[0.75977654 0.39215686],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.001,12,focal,2,False,,Conv1d,,concatenation,64,48
0,0.3465273625710431,0.6301239132881165,0.6279053609303006,[0.59917355 0.65663717],0.6405064969504111,[0.69212411 0.58888889],0.6351165755919854,[0.52823315 0.742     ],0.2244049519300461,0.6120996475219727,0.5583863200542123,[0.71240106 0.40437158],0.5658950617283951,[0.675      0.45679012],0.558467521086647,[0.75418994 0.3627451 ],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.001,123,focal,2,False,,Conv1d,,concatenation,64,48
0,0.33969570082776684,0.6377502679824829,0.627134561563674,[0.56422018 0.69004894],0.6721272676099583,[0.76160991 0.58264463],0.6470437158469945,[0.44808743 0.846     ],0.23191134333610536,0.6654804348945618,0.6398221882840623,[0.73595506 0.54368932],0.6392872664059104,[0.74011299 0.53846154],0.6404315916310659,[0.73184358 0.54901961],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,49
0,0.34263796841397004,0.6396568417549133,0.6352734055939424,[0.59528908 0.67525773],0.6569726959787201,[0.72207792 0.59186747],0.6461876138433515,[0.50637523 0.786     ],0.17786720693111419,0.7437722086906433,0.7302112225304032,[0.79069767 0.66972477],0.7267763845350053,[0.82424242 0.62931034],0.7377314054113265,[0.75977654 0.71568627],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,49
0,0.35932910617660074,0.6491897106170654,0.6455013627781574,[0.60934183 0.6816609 ],0.6654448271581952,[0.7302799  0.60060976],0.655384335154827,[0.52276867 0.788     ],0.24802914261817932,0.6227757930755615,0.5559630292188431,[0.72820513 0.38372093],0.5722071767095464,[0.67298578 0.47142857],0.5584127505750904,[0.79329609 0.32352941],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,49
0,0.35152258592493396,0.6520496010780334,0.6518964612784419,[0.65919701 0.64459591],0.652164351094535,[0.67624521 0.62808349],0.6524936247723133,[0.64298725 0.662     ],0.18633703589439393,0.7580071091651917,0.7296547821165817,[0.8172043  0.64210526],0.7403732925105982,[0.78756477 0.69318182],0.7236006134297295,[0.84916201 0.59803922],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,50
0,0.3660060027066399,0.6491897106170654,0.6490745791062142,[0.64271845 0.65543071],0.6521734356241398,[0.68814969 0.61619718],0.6514571948998178,[0.60291439 0.7       ],0.2126586526632309,0.6690391302108765,0.6521027197571789,[0.72886297 0.57534247],0.6503283302063789,[0.76219512 0.53846154],0.6579855405849491,[0.69832402 0.61764706],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,50
0,0.4908989562707789,0.631077229976654,0.6303664349417502,[0.64657534 0.61415753],0.6303388460446115,[0.64835165 0.61232604],0.6304043715846994,[0.64480874 0.616     ],0.19508751332759858,0.7508896589279175,0.7007727881221856,[0.82323232 0.57831325],0.7505760368663594,[0.75115207 0.75      ],0.6906013802168912,[0.91061453 0.47058824],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,50
0,0.3902512753711027,0.6272640824317932,0.6257827005278068,[0.64932735 0.60223805],0.6262062053274221,[0.63957597 0.61283644],0.6256903460837887,[0.65938069 0.592     ],0.18002256155014038,0.7508896589279175,0.7187428506062686,[0.81382979 0.62365591],0.7335629683345419,[0.77664975 0.69047619],0.7116880271661737,[0.8547486  0.56862745],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.001,1,focal,2,False,,Conv1d,,concatenation,64,51
0,0.34255462884902954,0.6234509348869324,0.6205321369273136,[0.58725183 0.65381245],0.6353143831635618,[0.68872549 0.58190328],0.62891985428051,[0.51183971 0.746     ],0.2101752668619156,0.6263344883918762,0.5877174596520645,[0.71389646 0.46153846],0.5903397391901166,[0.69680851 0.48387097],0.5865100230036149,[0.73184358 0.44117647],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.001,12,focal,2,False,,Conv1d,,concatenation,64,51
0,0.36379004751934724,0.6091516017913818,0.6069222051619507,[0.63652482 0.57731959],0.6078896115826995,[0.62003454 0.59574468],0.6069581056466302,[0.65391621 0.56      ],0.2061356782913208,0.7117437720298767,0.650029982932792,[0.79699248 0.50306748],0.6974292101341282,[0.72272727 0.67213115],0.6451144703691533,[0.88826816 0.40196078],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.001,123,focal,2,False,,Conv1d,,concatenation,64,51
0,0.350793315207257,0.6291706562042236,0.6239155779820742,[0.57945946 0.6683717 ],0.6476162625272676,[0.71276596 0.58246657],0.63608014571949,[0.48816029 0.784     ],0.2300342231988907,0.6761565804481506,0.646012431302518,[0.74931129 0.54271357],0.6479157328552219,[0.73913043 0.55670103],0.6445941505093657,[0.75977654 0.52941176],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,52
0,0.4498832734192119,0.5643470287322998,0.5643074031560456,[0.56015399 0.56846081],0.5661695447409734,[0.59387755 0.53846154],0.5660273224043716,[0.53005464 0.602     ],0.25164985954761504,0.7437722086906433,0.7152027027027027,[0.80540541 0.625     ],0.7233856893542757,[0.78010471 0.66666667],0.7103187643772593,[0.83240223 0.58823529],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,52
0,0.6397712896851933,0.5824595093727112,0.5805379053461875,[0.55214724 0.60892857],0.5896853146853147,[0.62937063 0.55      ],0.5869016393442623,[0.49180328 0.682     ],0.30384609699249265,0.7437722086906433,0.7283274250725105,[0.79310345 0.6635514 ],0.7252483093829247,[0.81656805 0.63392857],0.73351407602147,[0.77094972 0.69607843],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,52
0,0.43434352909817414,0.6244041919708252,0.6243956611194719,[0.62260536 0.62618596],0.6261167633008788,[0.65656566 0.59566787],0.6259927140255009,[0.59198543 0.66      ],0.198715278506279,0.7188612222671509,0.6867247145820691,[0.78706199 0.58638743],0.6948150749063671,[0.76041667 0.62921348],0.6823310329718479,[0.81564246 0.54901961],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,53
0,0.46299266990493326,0.6186844706535339,0.6186258898123305,[0.62335217 0.61389961],0.6192538768147566,[0.64522417 0.59328358],0.6194571948998179,[0.60291439 0.636     ],0.2067260980606079,0.7473309636116028,0.7154937611408199,[0.81066667 0.62032086],0.7289315726290516,[0.7755102  0.68235294],0.7088947310767882,[0.84916201 0.56862745],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,53
0,0.4494559098692501,0.6110581755638123,0.6108003113655709,[0.62081784 0.60078278],0.6109493482227892,[0.63377609 0.58812261],0.6111894353369763,[0.60837887 0.614     ],0.19976942241191864,0.7259786128997803,0.6673124529114196,[0.80701754 0.52760736],0.7183681073025335,[0.73181818 0.70491803],0.6605049841165517,[0.89944134 0.42156863],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,53
