,loss,accuracy,f1,f1_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,hidden_dim,dropout_rate,learning_rate,seed,gamma,k_fold,model_id,k,input_dim
0,focal,0.702602207660675,0.6312322397313356,[0.79591837 0.55696203 0.54081633],0.5293341541991514,0.7184014916419983,0.62938099513975,[0.81318681 0.59143969 0.48351648],[100],0.5,0.0005,12,2,False,3.2,50,766
0,focal,0.7100371718406677,0.6385458577588708,[0.79786603 0.57326892 0.54450262],0.6362961285254535,0.7286245226860046,0.6415112257879554,[0.81712627 0.61111111 0.4962963 ],[100],0.5,0.0005,123,2,False,3.2,50,766
0,focal,0.7100371718406677,0.6357315044366051,[0.80310263 0.57142857 0.53266332],0.5520466303124147,0.7202602028846741,0.6332949461005494,[0.8115942  0.59183673 0.4964539 ],[100],0.5,0.0005,1234,2,False,3.2,50,766
0,focal,0.6944237947463989,0.6211658841047303,[0.79349789 0.53291536 0.5370844 ],0.5062827327672172,0.7156133651733398,0.6209725286185811,[0.81704629 0.57794677 0.46792453],[100],0.5,0.0001,0,2,False,3.3,50,766
0,focal,0.6914498209953308,0.6186416915881222,[0.79049939 0.54976303 0.51566265],0.49845662187127504,0.7091078162193298,0.6248203654978214,[0.80717489 0.58285714 0.48442907],[100],0.5,0.0001,1,2,False,3.3,50,766
0,focal,0.6951673030853271,0.6148684342882093,[0.79692126 0.52188552 0.52579853],0.5075814478537616,0.7193308472633362,0.6181997511150333,[0.82446043 0.56082474 0.46931408],[100],0.5,0.0001,12,2,False,3.3,50,766
0,focal,0.6929367780685425,0.6218452371340272,[0.79027356 0.54658385 0.5286783 ],0.5009382454787984,0.7128252983093262,0.6197804192827661,[0.81346013 0.57142857 0.47445255],[100],0.5,0.0001,123,2,False,3.3,50,766
0,focal,0.6966542601585388,0.6238118170985073,[0.79393939 0.55332303 0.52417303],0.49860672039144177,0.714684009552002,0.628138685731093,[0.80920564 0.59550562 0.4797048 ],[100],0.5,0.0001,1234,2,False,3.3,50,766
0,focal,0.6141263842582703,0.2975746499049124,[0.761145   0.         0.13157895],0.7883313683902516,0.6208178400993347,0.26541932866849205,[0.7699422  0.         0.02631579],[100],0.5,1e-05,0,2,False,3.4,50,766
0,focal,0.5375464558601379,0.3288365633395672,[0.70999454 0.         0.27651515],0.7890003148247214,0.5492565035820007,0.32883664633033854,[0.7303523  0.         0.25615764],[100],0.5,1e-05,1,2,False,3.4,50,766
0,focal,0.5977694988250732,0.3524858901655464,[0.75264484 0.         0.30481283],0.7860160820624408,0.595724880695343,0.33985669179285355,[0.76299113 0.         0.25657895],[100],0.5,1e-05,12,2,False,3.4,50,766
0,focal,0.6884758472442627,0.5513436177185108,[0.80749574 0.51190476 0.33463035],0.6035290658473969,0.7053903341293335,0.554522240574317,[0.81549296 0.54867257 0.2994012 ],[100],0.5,1e-05,123,2,False,3.4,50,766
0,focal,0.6089219450950623,0.2628107671081193,[0.76013041 0.         0.02830189],0.786742248955895,0.6301115155220032,0.2892759355034986,[0.77572254 0.         0.09210526],[100],0.5,1e-05,1234,2,False,3.4,50,766
0,focal,0.6617100238800049,0.5926504353671992,[0.76352201 0.53038674 0.48404255],0.6775681025841657,0.7053903341293335,0.6186491080042817,[0.80060423 0.59440559 0.4609375 ],[100],0.2,0.005,0,2,False,3.5,50,766
0,focal,0.7174721360206604,0.6367728319881429,[0.81169591 0.56528926 0.53333333],0.9038316186736611,0.7369888424873352,0.6354311775223357,[0.83226267 0.61190965 0.46212121],[100],0.2,0.005,1,2,False,3.5,50,766
0,focal,0.7152416110038757,0.6323418910607517,[0.81297047 0.53075571 0.55329949],0.6532000618822434,0.7397769689559937,0.6478709885983562,[0.83203402 0.58526316 0.52631579],[100],0.2,0.005,12,2,False,3.5,50,766
0,focal,0.708550214767456,0.6233838865274733,[0.80679157 0.55946399 0.5038961 ],0.6034524545950049,0.725836455821991,0.634880062856949,[0.82028986 0.5951417  0.48920863],[100],0.2,0.005,123,2,False,3.5,50,766
0,focal,0.6773234009742737,0.6140178565535849,[0.77261307 0.55407407 0.51536643],0.8464229361099356,0.7267658114433289,0.6531185324493097,[0.81203008 0.63076923 0.51655629],[100],0.2,0.005,1234,2,False,3.5,50,766
0,focal,0.7055761814117432,0.6354505272929707,[0.79363208 0.55149502 0.56122449],0.5824779289610246,0.7295538783073425,0.6416933554519751,[0.82158273 0.58921162 0.51428571],[100],0.2,0.001,0,2,False,3.6,50,766
0,focal,0.6959107518196106,0.6207182951490949,[0.79402985 0.53356282 0.53456221],0.5050328093416551,0.714684009552002,0.6307447484438634,[0.81268437 0.57796258 0.5015873 ],[100],0.2,0.001,1,2,False,3.6,50,766
0,focal,0.7070631980895996,0.6317112406469976,[0.7995283  0.5536     0.54200542],0.6224618098315071,0.7267658114433289,0.6311290238057806,[0.81708185 0.59437751 0.48192771],[100],0.2,0.001,12,2,False,3.6,50,766
0,focal,0.7033457159996033,0.624550433430822,[0.79526627 0.56835637 0.51002865],0.6078062636010787,0.7304832935333252,0.6369473177963069,[0.81728045 0.60162602 0.49193548],[100],0.2,0.001,123,2,False,3.6,50,766
0,focal,0.6892193555831909,0.6269082084414442,[0.78142415 0.55469954 0.54460094],0.5197847625788521,0.7072490453720093,0.6328422407369776,[0.79849624 0.58687259 0.51315789],[100],0.2,0.001,1234,2,False,3.6,50,766
0,focal,0.7040892243385315,0.6234496040471982,[0.79627474 0.55555556 0.51851852],0.6272243778495228,0.7295538783073425,0.6311351548641811,[0.82311487 0.58174098 0.48854962],[100],0.2,0.0005,0,2,False,3.7,50,766
0,focal,0.7033457159996033,0.6254013415452654,[0.79408284 0.57231726 0.50980392],0.5739818899070516,0.7230483293533325,0.6389580330652942,[0.81073241 0.59230769 0.51383399],[100],0.2,0.0005,1,2,False,3.7,50,766
0,focal,0.6892193555831909,0.6205459694914625,[0.78436164 0.54786451 0.52941176],0.5184665111934438,0.7230483293533325,0.6384666477546951,[0.81426449 0.60507246 0.49606299],[100],0.2,0.0005,12,2,False,3.7,50,766
0,focal,0.6988847851753235,0.6262616428614103,[0.79417122 0.56832298 0.51629073],0.5387749514159035,0.7239776849746704,0.6376776265542046,[0.81245474 0.60240964 0.4981685 ],[100],0.2,0.0005,123,2,False,3.7,50,766
0,focal,0.7152416110038757,0.6380017193426383,[0.80563711 0.57467532 0.53369272],0.5810780840761521,0.7388476133346558,0.6540112535415754,[0.82336182 0.60323887 0.53543307],[100],0.2,0.0005,1234,2,False,3.7,50,766
0,focal,0.6832713484764099,0.6146188718476361,[0.77980535 0.53004622 0.53400504],0.5243571470765507,0.7072490453720093,0.6244507070212005,[0.80238628 0.58333333 0.48763251],[100],0.2,0.0001,0,2,False,3.8,50,766
0,focal,0.6929367780685425,0.6169964806735474,[0.79111645 0.54290172 0.51697128],0.5051070013467003,0.7184014916419983,0.6292830724088693,[0.81263777 0.59245283 0.48275862],[100],0.2,0.0001,1,2,False,3.8,50,766
0,focal,0.6877323389053345,0.6063561191097694,[0.79053254 0.5130719  0.51546392],0.5059749378877527,0.7109665274620056,0.6073606681431026,[0.8173913  0.56513026 0.43956044],[100],0.2,0.0001,12,2,False,3.8,50,766
0,focal,0.6944237947463989,0.6221500259934741,[0.79343864 0.5451664  0.52784504],0.5015519313952502,0.7081784605979919,0.6184301489069769,[0.80945347 0.5703125  0.47552448],[100],0.2,0.0001,123,2,False,3.8,50,766
0,focal,0.6936802864074707,0.6199051412953399,[0.7917924  0.54375    0.52417303],0.5050524613436531,0.7165427803993225,0.6304786231223013,[0.81185185 0.59386973 0.48571429],[100],0.2,0.0001,1234,2,False,3.8,50,766
0,focal,0.4371747076511383,0.29824641024276694,[0.62664908 0.         0.26809015],0.7903633889030007,0.4377323389053345,0.29052355522943757,[0.62798092 0.         0.24358974],[100],0.2,1e-05,0,2,False,3.9,50,766
0,focal,0.6118959188461304,0.3060377453534136,[0.75777568 0.         0.16033755],0.7871198689236361,0.6319702863693237,0.3043196380741456,[0.77881257 0.         0.13414634],[100],0.2,1e-05,1,2,False,3.9,50,766
0,focal,0.6126394271850586,0.33859520496361584,[0.76149008 0.         0.25429553],0.7829331299837898,0.6143122911453247,0.3339285386529481,[0.76801938 0.         0.23376623],[100],0.2,1e-05,12,2,False,3.9,50,766
0,focal,0.6936802864074707,0.6004789902556559,[0.79976785 0.51456311 0.48710602],0.5633122465189766,0.702602207660675,0.5870383821751685,[0.81779053 0.52529183 0.41803279],[100],0.2,1e-05,123,2,False,3.9,50,766
0,focal,0.5769516825675964,0.3260304032510269,[0.74036511 0.         0.2377261 ],0.7883451300508836,0.5855018496513367,0.3179424695818138,[0.75788146 0.         0.19594595],[100],0.2,1e-05,1234,2,False,3.9,50,766
0,focal,0.6631970405578613,0.6050248176329579,[0.75314861 0.54124457 0.52068127],0.6039179879076341,0.6979553699493408,0.6133953365542899,[0.79176201 0.60714286 0.44128114],[100],0.1,0.005,0,2,False,3.1,50,766
0,focal,0.68104088306427,0.6189964355584547,[0.77610063 0.55162659 0.52926209],0.6387931739582735,0.7035316228866577,0.6179540548874499,[0.80091185 0.59642857 0.45652174],[100],0.1,0.005,1,2,False,3.1,50,766
0,focal,0.7048327326774597,0.613474063919094,[0.80484988 0.54125413 0.49431818],0.4957424752852496,0.7184014916419983,0.6173471421391206,[0.81644224 0.55823293 0.47736626],[100],0.1,0.005,12,2,False,3.1,50,766
0,focal,0.7100371718406677,0.6255635434007464,[0.80462428 0.55195911 0.52010724],0.549347896786297,0.7211896181106567,0.6173012819245273,[0.81824661 0.59259259 0.44106464],[100],0.1,0.005,123,2,False,3.1,50,766
0,focal,0.7055761814117432,0.6198084263246064,[0.80140187 0.56351792 0.49450549],0.8832646397983327,0.7342007160186768,0.637455128507276,[0.82236377 0.61157025 0.47843137],[100],0.1,0.005,1234,2,False,3.1,50,766
0,focal,0.6951673030853271,0.622901156793139,[0.79075426 0.55882353 0.51912568],0.529373924521839,0.7211896181106567,0.6381102038587677,[0.80592593 0.61844485 0.48995984],[100],0.1,0.001,0,2,False,3.11,50,766
0,focal,0.7040892243385315,0.6278651507572482,[0.80094787 0.53846154 0.54418605],0.5105748106451595,0.7193308472633362,0.6331422738710852,[0.81422351 0.57684211 0.5083612 ],[100],0.1,0.001,1,2,False,3.11,50,766
0,focal,0.710780680179596,0.6372187239696627,[0.80095637 0.58064516 0.53005464],0.6327491946080152,0.7249070405960083,0.641845947575107,[0.81167883 0.6042065  0.50965251],[100],0.1,0.001,12,2,False,3.11,50,766
0,focal,0.6832713484764099,0.617806423230797,[0.77303649 0.56729378 0.51308901],0.5903360230081222,0.7221189737319946,0.6435051532811696,[0.80863738 0.61452514 0.50735294],[100],0.1,0.001,123,2,False,3.11,50,766
0,focal,0.7078067064285278,0.6221392887346995,[0.8072219  0.54388985 0.51530612],0.5258383873630973,0.7342007160186768,0.6381820625308791,[0.82661005 0.59528908 0.49264706],[100],0.1,0.001,1234,2,False,3.11,50,766
0,focal,0.6914498209953308,0.6239536121501854,[0.78250154 0.57183908 0.51752022],0.5530530705171472,0.7072490453720093,0.6297530727621031,[0.79216867 0.60854093 0.48854962],[100],0.1,0.0005,0,2,False,3.12,50,766
0,focal,0.7048327326774597,0.6278619386792846,[0.79578701 0.55481728 0.53298153],0.6061012481941896,0.7276951670646667,0.6388932787009973,[0.81792319 0.58050847 0.51824818],[100],0.1,0.0005,1,2,False,3.12,50,766
0,focal,0.6936802864074707,0.6242174349301736,[0.78644888 0.55287009 0.53333333],0.5230874804889455,0.7137546539306641,0.6275350154272188,[0.80740741 0.59217877 0.48301887],[100],0.1,0.0005,12,2,False,3.12,50,766
0,focal,0.6936802864074707,0.6285480911194825,[0.7866005  0.56811594 0.53092784],0.5822144606534172,0.7072490453720093,0.6350671914357949,[0.79216867 0.59854015 0.51449275],[100],0.1,0.0005,123,2,False,3.12,50,766
0,focal,0.7048327326774597,0.6230007735778872,[0.79672897 0.56200942 0.51026393],0.6198672354221344,0.7332713603973389,0.6437453299259203,[0.81760114 0.6031746  0.51046025],[100],0.1,0.0005,1234,2,False,3.12,50,766
0,focal,0.6847583651542664,0.6140249624558635,[0.78144078 0.54232425 0.51830986],0.5152091173564687,0.6979553699493408,0.6103686306465084,[0.79821296 0.55516014 0.47773279],[100],0.1,0.0001,0,2,False,3.13,50,766
0,focal,0.6951673030853271,0.6204346179216182,[0.79209107 0.54317111 0.52604167],0.5090362552334281,0.7109665274620056,0.6228518751656269,[0.80647535 0.58237548 0.4797048 ],[100],0.1,0.0001,1,2,False,3.13,50,766
0,focal,0.6892193555831909,0.6073826597502834,[0.79100059 0.523126   0.50802139],0.5093082662890939,0.7156133651733398,0.6152091276199737,[0.81673882 0.5697446  0.45914397],[100],0.1,0.0001,12,2,False,3.13,50,766
0,focal,0.6869888305664062,0.6154039972913523,[0.78484108 0.5470852  0.51428571],0.5067121281343347,0.7035316228866577,0.6179732752277728,[0.79851301 0.57664234 0.47876448],[100],0.1,0.0001,123,2,False,3.13,50,766
0,focal,0.6981412768363953,0.6280809627097951,[0.7920434  0.55       0.54219949],0.5292301826617297,0.7156133651733398,0.62894562503951,[0.8091378  0.59882583 0.47887324],[100],0.1,0.0001,1234,2,False,3.13,50,766
0,focal,0.46245354413986206,0.3075445508385514,[0.65528147 0.         0.26735219],0.7901662272565505,0.45074349641799927,0.2950761749838205,[0.6377709  0.         0.24745763],[100],0.1,1e-05,0,2,False,3.14,50,766
0,focal,0.6126394271850586,0.2869485654532384,[0.75804196 0.         0.10280374],0.7866326500387752,0.6338289976119995,0.2828461551865807,[0.7786084  0.         0.06993007],[100],0.1,1e-05,1,2,False,3.14,50,766
0,focal,0.49293678998947144,0.3302667984189724,[0.6825    0.        0.3083004],0.7876164001577041,0.4860594868659973,0.318537963475181,[0.69051322 0.         0.26510067],[100],0.1,1e-05,12,2,False,3.14,50,766
0,focal,0.6959107518196106,0.5895524999453239,[0.80388794 0.51886792 0.44590164],0.5871357146431418,0.7044609785079956,0.5818235620957403,[0.81708185 0.53207547 0.39631336],[100],0.1,1e-05,123,2,False,3.14,50,766
0,focal,0.5903345942497253,0.3123691273792693,[0.74901961 0.         0.18808777],0.7878577148213106,0.5947955250740051,0.308791402955519,[0.75904353 0.         0.16733068],[100],0.1,1e-05,1234,2,False,3.14,50,766
0,focal,0.68104088306427,0.6148614629864566,[0.77798392 0.54486134 0.52173913],0.5293776498121374,0.684944212436676,0.5990651179879619,[0.78982797 0.55144033 0.45592705],"[100, 100]",0.5,0.005,0,2,False,3.15,50,766
0,focal,0.6825278997421265,0.6080575849817685,[0.78308157 0.52861953 0.51247166],0.5210868418216705,0.6998141407966614,0.6000971977961477,[0.80724638 0.55291577 0.44012945],"[100, 100]",0.5,0.005,1,2,False,3.15,50,766
0,focal,0.6944237947463989,0.6156348518573346,[0.78616715 0.51669596 0.54404145],0.5649414009907666,0.7211896181106567,0.625213333670858,[0.81450488 0.54831461 0.51282051],"[100, 100]",0.5,0.005,12,2,False,3.15,50,766
0,focal,0.6855018734931946,0.6011487155477618,[0.79028436 0.52040816 0.49275362],0.5214714548167061,0.7044609785079956,0.6042315621697476,[0.81218274 0.55       0.45051195],"[100, 100]",0.5,0.005,123,2,False,3.15,50,766
0,focal,0.6713754534721375,0.5935355114342434,[0.77838494 0.50609756 0.49612403],0.5187103380175198,0.6970260143280029,0.6044465397803843,[0.80177515 0.55278311 0.45878136],"[100, 100]",0.5,0.005,1234,2,False,3.15,50,766
0,focal,0.710780680179596,0.6363829484995394,[0.80524122 0.56323777 0.54066986],0.6614206187865314,0.7230483293533325,0.6370497989790627,[0.8189781  0.58196721 0.51020408],"[100, 100]",0.5,0.001,0,2,False,3.16,50,766
0,focal,0.7092936635017395,0.6275957137982248,[0.80511926 0.54214876 0.53551913],0.5640746810856987,0.7249070405960083,0.6261587962891451,[0.82109765 0.57894737 0.47843137],"[100, 100]",0.5,0.001,1,2,False,3.16,50,766
0,focal,0.7092936635017395,0.6387126032158567,[0.79976019 0.571875   0.54450262],0.8989249187357286,0.7314126491546631,0.6455799564119815,[0.81924198 0.61932939 0.4981685 ],"[100, 100]",0.5,0.001,12,2,False,3.16,50,766
0,focal,0.7018587589263916,0.6231086454507779,[0.79928315 0.5577812  0.51226158],0.5492938739411971,0.7193308472633362,0.6219102803129226,[0.81732852 0.57640232 0.472     ],"[100, 100]",0.5,0.001,123,2,False,3.16,50,766
0,focal,0.7100371718406677,0.6335465986353109,[0.80595238 0.56427379 0.53041363],0.806324418853311,0.7295538783073425,0.6412813674697242,[0.82189781 0.61414141 0.48780488],"[100, 100]",0.5,0.001,1234,2,False,3.16,50,766
0,focal,0.6996282339096069,0.625612803330405,[0.79069767 0.5664557  0.51968504],0.6478413957006791,0.7295538783073425,0.6406290393275209,[0.81995662 0.6        0.5019305 ],"[100, 100]",0.5,0.0005,0,2,False,3.17,50,766
0,focal,0.7048327326774597,0.6329818386129972,[0.79855247 0.56739812 0.53299492],0.640783569392036,0.7211896181106567,0.6312660355463744,[0.81671554 0.59533074 0.48175182],"[100, 100]",0.5,0.0005,1,2,False,3.17,50,766
0,focal,0.7033457159996033,0.6335247594457821,[0.79184163 0.57366771 0.53506494],0.7955902700915056,0.7249070405960083,0.64021559734412,[0.81291269 0.61508704 0.49264706],"[100, 100]",0.5,0.0005,12,2,False,3.17,50,766
0,focal,0.7040892243385315,0.6239090393937047,[0.80235294 0.53745928 0.53191489],0.5213181218680214,0.7267658114433289,0.6287122904196075,[0.82428571 0.57723577 0.48461538],"[100, 100]",0.5,0.0005,123,2,False,3.17,50,766
0,focal,0.6959107518196106,0.6223469989794618,[0.79447115 0.53525641 0.53731343],0.5306425375096938,0.7100371718406677,0.6233147116225977,[0.80738007 0.58283433 0.47972973],"[100, 100]",0.5,0.0005,1234,2,False,3.17,50,766
0,focal,0.7018587589263916,0.6246895046485553,[0.79928529 0.54927302 0.5255102 ],0.5593456906430861,0.7174721360206604,0.624860339456143,[0.81299639 0.57831325 0.48327138],"[100, 100]",0.5,0.0001,0,2,False,3.18,50,766
0,focal,0.6788104176521301,0.6028434902372659,[0.78171978 0.50428816 0.52252252],0.518585155991947,0.7044609785079956,0.6135873790884933,[0.80938416 0.54771784 0.48366013],"[100, 100]",0.5,0.0001,1,2,False,3.18,50,766
0,focal,0.6907063126564026,0.622895242183697,[0.78571429 0.53027823 0.55269321],0.5218680045183968,0.7016728520393372,0.6050856043408577,[0.81089036 0.54761905 0.4567474 ],"[100, 100]",0.5,0.0001,12,2,False,3.18,50,766
0,focal,0.6996282339096069,0.6281077958749154,[0.79448772 0.54344392 0.54639175],0.5542457208913916,0.7193308472633362,0.6270169110031302,[0.81417209 0.58039216 0.48648649],"[100, 100]",0.5,0.0001,123,2,False,3.18,50,766
0,focal,0.7003717422485352,0.6313956311508632,[0.79345851 0.559375   0.54135338],0.5728030380080728,0.7156133651733398,0.6255088600162878,[0.81378299 0.58217822 0.48056537],"[100, 100]",0.5,0.0001,1234,2,False,3.18,50,766
0,focal,0.5672862529754639,0.34496704538004974,[0.74113856 0.         0.29376258],0.7886136594940635,0.5697026252746582,0.3357262072005778,[0.75653924 0.         0.25063939],"[100, 100]",0.5,1e-05,0,2,False,3.19,50,766
0,focal,0.619330883026123,0.2783942055786716,[0.76375405 0.         0.07142857],0.7890987711794236,0.636617124080658,0.2796305916305916,[0.77828571 0.         0.06060606],"[100, 100]",0.5,1e-05,1,2,False,3.19,50,766
0,focal,0.6386616826057434,0.47707268401041175,[0.77474585 0.3307393  0.3257329 ],0.7873703136163599,0.6328996419906616,0.4351607643232502,[0.77939234 0.33254157 0.19354839],"[100, 100]",0.5,1e-05,12,2,False,3.19,50,766
