,loss,accuracy,f1,f1_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,hidden_dim,dropout_rate,learning_rate,seed,gamma,k_fold,model_id,k,input_dim
2,focal,0.6862453818321228,0.5634299097650872,[0.79932356 0.5106383  0.38032787],0.5888881395970073,0.6908783912658691,0.5713165863966635,[0.80718256 0.4993598  0.40740741],[100],0.1,1e-05,123,2,True,0.14,5,766
3,focal,0.6750929355621338,0.5635328030117885,[0.79374276 0.49445325 0.4024024 ],0.5967184039098876,0.6858108043670654,0.5738580900335549,[0.79860201 0.52009456 0.4028777 ],[100],0.1,1e-05,123,2,True,0.14,5,766
4,focal,0.6832713484764099,0.5812006622793713,[0.79282407 0.50773994 0.44303797],0.5996249807732446,0.6880630850791931,0.5840937062028664,[0.79512832 0.51597633 0.44117647],[100],0.1,1e-05,123,2,True,0.14,5,766
0,focal,0.6988847851753235,0.6068566440279332,[0.80233918 0.53894081 0.47928994],0.5989767217210361,0.693130612373352,0.5752696832230942,[0.80155306 0.54021609 0.3840399 ],[100],0.1,1e-05,1234,2,True,0.14,5,766
1,focal,0.7018587589263916,0.5902135234664008,[0.81157775 0.52373159 0.43533123],0.5916601004345077,0.6925675868988037,0.5832559242840939,[0.79518072 0.53380783 0.42077922],[100],0.1,1e-05,1234,2,True,0.14,5,766
2,focal,0.6869888305664062,0.5610963015105916,[0.80089736 0.51178451 0.37060703],0.589172322835241,0.693130612373352,0.5712149182033597,[0.80903666 0.50645995 0.39814815],[100],0.1,1e-05,1234,2,True,0.14,5,766
3,focal,0.6802973747253418,0.5649238850690487,[0.79793341 0.50162866 0.39520958],0.5951063281723431,0.6880630850791931,0.5729547250437182,[0.80104257 0.52352232 0.39429929],[100],0.1,1e-05,1234,2,True,0.14,5,766
4,focal,0.675836443901062,0.5716880305646131,[0.78703704 0.50078247 0.42724458],0.6029337548783847,0.6858108043670654,0.578636834556567,[0.79478261 0.51360947 0.42751843],[100],0.1,1e-05,1234,2,True,0.14,5,766
0,focal,0.7100371718406677,0.6084003638446362,[0.81386249 0.49320388 0.51813472],0.5691886597446033,0.6875,0.5616882327773871,[0.80316271 0.46559297 0.41630901],"[100, 100]",0.5,0.005,0,2,True,0.15,5,766
1,focal,0.6892193555831909,0.5927879690821986,[0.79837304 0.5143824  0.46560847],0.5379207379051617,0.684684693813324,0.5925714676969475,[0.78846154 0.50452781 0.48472505],"[100, 100]",0.5,0.005,0,2,True,0.15,5,766
2,focal,0.6795539259910583,0.5741491742135144,[0.78364566 0.52539405 0.41340782],0.5527508716498103,0.6768018007278442,0.5825193302490399,[0.78200087 0.50134048 0.46421663],"[100, 100]",0.5,0.005,0,2,True,0.15,5,766
3,focal,0.6862453818321228,0.5551119378531622,[0.80554017 0.47942755 0.3803681 ],0.5869724803737232,0.7015765905380249,0.5776097753817401,[0.80912863 0.50824176 0.41545894],"[100, 100]",0.5,0.005,0,2,True,0.15,5,766
4,focal,0.6825278997421265,0.5851047034533842,[0.78908471 0.4745167  0.49171271],0.5458487783159528,0.7015765905380249,0.6084356585811923,[0.80154639 0.50996016 0.51380042],"[100, 100]",0.5,0.005,0,2,True,0.15,5,766
0,focal,0.692193329334259,0.5923779293556484,[0.80482204 0.48154657 0.49076517],0.5583033221108573,0.6655405163764954,0.5402937848883647,[0.78516624 0.48378378 0.35193133],"[100, 100]",0.5,0.005,1,2,True,0.15,5,766
1,focal,0.6631970405578613,0.5762378530606878,[0.77511962 0.48939641 0.46419753],0.5396251987133708,0.6694819927215576,0.5916598227565529,[0.7702089  0.51442308 0.49034749],"[100, 100]",0.5,0.005,1,2,True,0.15,5,766
2,focal,0.6676579713821411,0.5545612577381983,[0.78163494 0.45275591 0.42929293],0.5530539005994797,0.6751126050949097,0.5782598698003562,[0.78302295 0.46334311 0.48841355],"[100, 100]",0.5,0.005,1,2,True,0.15,5,766
3,focal,0.6423791646957397,0.5696638840385752,[0.7463995  0.51594203 0.44665012],0.5845476069620678,0.6599099040031433,0.5766889058708969,[0.76274328 0.54222222 0.42510121],"[100, 100]",0.5,0.005,1,2,True,0.15,5,766
4,focal,0.6817843914031982,0.5923488853429432,[0.78029445 0.47931034 0.51744186],0.562893845140934,0.6835585832595825,0.5802420670231089,[0.79077711 0.47936085 0.47058824],"[100, 100]",0.5,0.005,1,2,True,0.15,5,766
0,focal,0.6884758472442627,0.6115619046389961,[0.78733572 0.53700516 0.51034483],0.557137705385685,0.6841216087341309,0.5975763885026901,[0.78520499 0.53895275 0.46857143],"[100, 100]",0.5,0.005,12,2,True,0.15,5,766
1,focal,0.6877323389053345,0.5804014942505754,[0.79795105 0.50082919 0.44242424],0.539801048380988,0.6925675868988037,0.5905222213903109,[0.79465056 0.52774353 0.44917258],"[100, 100]",0.5,0.005,12,2,True,0.15,5,766
2,focal,0.675836443901062,0.5848940008976834,[0.77627716 0.55276382 0.42564103],0.5581559017300606,0.662162184715271,0.5781950131565611,[0.76723366 0.48620237 0.48114901],"[100, 100]",0.5,0.005,12,2,True,0.15,5,766
3,focal,0.6684014797210693,0.556457137475296,[0.78338945 0.43644068 0.44954128],0.5998503491282463,0.6824324131011963,0.5709239032933683,[0.7955707  0.48729447 0.42990654],"[100, 100]",0.5,0.005,12,2,True,0.15,5,766
4,focal,0.68104088306427,0.5820869547987227,[0.78908471 0.46886447 0.48831169],0.5580889752932957,0.6880630850791931,0.5827079067084692,[0.79710145 0.47807638 0.47294589],"[100, 100]",0.5,0.005,12,2,True,0.15,5,766
0,focal,0.6498141288757324,0.5598393767522595,[0.76610979 0.44303797 0.47037037],0.5572079601032394,0.6430180072784424,0.5464908030116589,[0.75962815 0.45380875 0.4260355 ],"[100, 100]",0.5,0.005,123,2,True,0.15,5,766
1,focal,0.6736059188842773,0.5764169949454068,[0.79342723 0.44444444 0.49137931],0.5381882318428585,0.6672297120094299,0.5798171538930869,[0.77569258 0.48821082 0.47554806],"[100, 100]",0.5,0.005,123,2,True,0.15,5,766
2,focal,0.6736059188842773,0.5635310471508873,[0.78836281 0.4893617  0.41286863],0.5435748377016613,0.6875,0.6014599420163774,[0.78713089 0.52299606 0.49425287],"[100, 100]",0.5,0.005,123,2,True,0.15,5,766
3,focal,0.6535316109657288,0.5531025686743661,[0.76777251 0.51132686 0.38020833],0.5996861053364617,0.6756756901741028,0.5714999267229746,[0.78768956 0.54171705 0.38509317],"[100, 100]",0.5,0.005,123,2,True,0.15,5,766
4,focal,0.6802973747253418,0.6004676433755965,[0.77962085 0.51910828 0.5026738 ],0.5474356231944901,0.6953828930854797,0.6114730443916448,[0.79380531 0.53105968 0.50955414],"[100, 100]",0.5,0.005,123,2,True,0.15,5,766
0,focal,0.6550185680389404,0.5735355048409823,[0.7699817  0.46774194 0.48288288],0.5581230648926326,0.6531531810760498,0.5695041760314701,[0.76607387 0.49702381 0.44541485],"[100, 100]",0.5,0.005,1234,2,True,0.15,5,766
1,focal,0.68104088306427,0.5820709045149192,[0.79260543 0.4954792  0.45812808],0.5296980908938816,0.6801801919937134,0.5853377690454926,[0.78565179 0.51001335 0.46034816],"[100, 100]",0.5,0.005,1234,2,True,0.15,5,766
2,focal,0.6795539259910583,0.5507267951970819,[0.79694323 0.43478261 0.42045455],0.5504323595336506,0.6880630850791931,0.578661860811916,[0.79430247 0.46737481 0.4743083 ],"[100, 100]",0.5,0.005,1234,2,True,0.15,5,766
3,focal,0.6765799522399902,0.5898827630101463,[0.78352941 0.50916497 0.47695391],0.5966791787317821,0.6661036014556885,0.562747076156167,[0.78593407 0.47916667 0.4231405 ],"[100, 100]",0.5,0.005,1234,2,True,0.15,5,766
4,focal,0.6654275059700012,0.5906668750044718,[0.76988464 0.49752883 0.50458716],0.5564579431499753,0.6694819927215576,0.5949245099475063,[0.77170418 0.51392405 0.4991453 ],"[100, 100]",0.5,0.005,1234,2,True,0.15,5,766
0,focal,0.6847583651542664,0.6067948533048976,[0.79010856 0.51813472 0.51214128],0.5567391770226615,0.6801801919937134,0.5946061553107552,[0.78307831 0.54993515 0.45080501],"[100, 100]",0.5,0.001,0,2,True,0.16,5,766
1,focal,0.6728624701499939,0.5880971697503491,[0.78450363 0.52420701 0.45558087],0.5338537235345159,0.6706081032752991,0.5905047726757023,[0.77442922 0.52670807 0.47037702],"[100, 100]",0.5,0.001,0,2,True,0.16,5,766
2,focal,0.6914498209953308,0.5831988774726204,[0.79772727 0.53846154 0.41340782],0.5524588876536914,0.690315306186676,0.596284629670671,[0.79355401 0.52427184 0.47102804],"[100, 100]",0.5,0.001,0,2,True,0.16,5,766
3,focal,0.6639405488967896,0.5630370295128311,[0.78190255 0.44534413 0.46186441],0.5870985399399485,0.6734234094619751,0.5641516971239615,[0.79220779 0.47845468 0.42179262],"[100, 100]",0.5,0.001,0,2,True,0.16,5,766
4,focal,0.6698884963989258,0.5847376383502266,[0.77830751 0.50084602 0.47505938],0.5368605543460164,0.6829954981803894,0.6042158195030115,[0.78484438 0.51361868 0.5141844 ],"[100, 100]",0.5,0.001,0,2,True,0.16,5,766
0,focal,0.6617100238800049,0.5885566578635886,[0.7710396  0.49084249 0.50378788],0.5531296325581414,0.6542792916297913,0.5754781784804879,[0.76489607 0.5        0.46153846],"[100, 100]",0.5,0.001,1,2,True,0.16,5,766
1,focal,0.6795539259910583,0.5846649120551225,[0.79458505 0.49823322 0.46117647],0.5308837358440671,0.684684693813324,0.5986004923163674,[0.78634752 0.51918159 0.49027237],"[100, 100]",0.5,0.001,1,2,True,0.16,5,766
2,focal,0.6669145226478577,0.5694876935157321,[0.7773232  0.51851852 0.41262136],0.5536526335137231,0.6824324131011963,0.5971810817602276,[0.78660714 0.52587413 0.47906198],"[100, 100]",0.5,0.001,1,2,True,0.16,5,766
3,focal,0.6438661813735962,0.5757094332417144,[0.74421513 0.53333333 0.44957983],0.587159778390612,0.6576576828956604,0.5762987955499504,[0.76522548 0.53910951 0.4245614 ],"[100, 100]",0.5,0.001,1,2,True,0.16,5,766
4,focal,0.6617100238800049,0.5830067637847957,[0.76811594 0.49441786 0.48648649],0.5434420545186315,0.670045018196106,0.5891195090289308,[0.77767612 0.50909091 0.4805915 ],"[100, 100]",0.5,0.001,1,2,True,0.16,5,766
0,focal,0.6773234009742737,0.6040418429910197,[0.77764277 0.52873563 0.50574713],0.5479132171188082,0.6773648858070374,0.5900971134033324,[0.78108108 0.54007398 0.44913628],"[100, 100]",0.5,0.001,12,2,True,0.16,5,766
1,focal,0.6788104176521301,0.5948921431365372,[0.78953771 0.53248811 0.4626506 ],0.5324933411819595,0.6779279112815857,0.6068859088974031,[0.77314815 0.54942529 0.49808429],"[100, 100]",0.5,0.001,12,2,True,0.16,5,766
2,focal,0.6832713484764099,0.5742167876629704,[0.78983051 0.52631579 0.40650407],0.546703363103526,0.6965090036392212,0.6035414696277287,[0.79792298 0.51640514 0.4962963 ],"[100, 100]",0.5,0.001,12,2,True,0.16,5,766
3,focal,0.6527881026268005,0.5700250526014269,[0.76606061 0.48409894 0.45991561],0.6078924004520688,0.6599099040031433,0.5660378832589205,[0.77873694 0.5025641  0.41681261],"[100, 100]",0.5,0.001,12,2,True,0.16,5,766
4,focal,0.6676579713821411,0.5968436094700299,[0.76942047 0.52873563 0.49237473],0.5496785906808717,0.662162184715271,0.5908219072906015,[0.76671342 0.5106383  0.49511401],"[100, 100]",0.5,0.001,12,2,True,0.16,5,766
0,focal,0.6802973747253418,0.5997504740768214,[0.78682635 0.5034965  0.50892857],0.5441067772252219,0.6728603839874268,0.584393943094892,[0.77648115 0.54336735 0.43333333],"[100, 100]",0.5,0.001,123,2,True,0.16,5,766
1,focal,0.6773234009742737,0.5947089300827365,[0.78614824 0.53462158 0.46335697],0.530442839222295,0.6751126050949097,0.5959943147675878,[0.77558513 0.5511432  0.46125461],"[100, 100]",0.5,0.001,123,2,True,0.16,5,766
2,focal,0.6802973747253418,0.5749601548241706,[0.78860399 0.51154529 0.42473118],0.5451719782182148,0.6869369149208069,0.5971445020762108,[0.78761448 0.51476793 0.48905109],"[100, 100]",0.5,0.001,123,2,True,0.16,5,766
3,focal,0.6802973747253418,0.5929300092515488,[0.78609311 0.51851852 0.4741784 ],0.5833430535026959,0.6841216087341309,0.586399635828211,[0.79258605 0.53613666 0.43047619],"[100, 100]",0.5,0.001,123,2,True,0.16,5,766
4,focal,0.6750929355621338,0.5875284167173452,[0.78394333 0.49462366 0.48401826],0.5399417227932385,0.6835585832595825,0.5932421217186966,[0.79084104 0.48450704 0.50437828],"[100, 100]",0.5,0.001,123,2,True,0.16,5,766
0,focal,0.6602230668067932,0.5927192359314816,[0.7633873  0.50460405 0.51016636],0.5543207419770104,0.6469594836235046,0.5712131623207636,[0.75499768 0.51983584 0.43880597],"[100, 100]",0.5,0.001,1234,2,True,0.16,5,766
1,focal,0.68104088306427,0.5801922115224332,[0.80046674 0.47857143 0.46153846],0.5213988348841667,0.6835585832595825,0.5963934812040729,[0.78774423 0.5128866  0.48854962],"[100, 100]",0.5,0.001,1234,2,True,0.16,5,766
2,focal,0.6788104176521301,0.5804356242730018,[0.78600583 0.53535354 0.41994751],0.5509586398090635,0.6745495200157166,0.5877365399763294,[0.78016086 0.51329787 0.46975089],"[100, 100]",0.5,0.001,1234,2,True,0.16,5,766
3,focal,0.6624535322189331,0.5808448551631388,[0.7738815  0.49621212 0.47244094],0.5921982281974384,0.6548423171043396,0.5606563069498373,[0.77571364 0.49723757 0.40901771],"[100, 100]",0.5,0.001,1234,2,True,0.16,5,766
4,focal,0.6617100238800049,0.5872941336975382,[0.77112893 0.49915683 0.49159664],0.5401628773127284,0.670045018196106,0.5966716926644763,[0.77488372 0.52085967 0.49427169],"[100, 100]",0.5,0.001,1234,2,True,0.16,5,766
0,focal,0.675836443901062,0.5988769673766786,[0.78208232 0.49350649 0.52104208],0.5581510333078248,0.6739864945411682,0.5883411640000252,[0.78147482 0.51296044 0.47058824],"[100, 100]",0.5,0.0005,0,2,True,0.17,5,766
1,focal,0.6907063126564026,0.5914427501284384,[0.80463768 0.49910233 0.47058824],0.5388295756919044,0.6953828930854797,0.6039371739954759,[0.79755672 0.5192053  0.4950495 ],"[100, 100]",0.5,0.0005,0,2,True,0.17,5,766
2,focal,0.6825278997421265,0.5712302005419817,[0.7920904  0.51162791 0.4099723 ],0.5488522691386086,0.6970720887184143,0.6046157589140508,[0.79773815 0.53760446 0.47850467],"[100, 100]",0.5,0.0005,0,2,True,0.17,5,766
3,focal,0.6773234009742737,0.5799793494787031,[0.7862551  0.51890034 0.43478261],0.5938613233821732,0.6875,0.5822014115209403,[0.79374729 0.53935484 0.41350211],"[100, 100]",0.5,0.0005,0,2,True,0.17,5,766
4,focal,0.6698884963989258,0.5835894331973238,[0.77889745 0.48911223 0.48275862],0.5435347674148423,0.6891891956329346,0.6030394999688852,[0.79570854 0.51340996 0.5       ],"[100, 100]",0.5,0.0005,0,2,True,0.17,5,766
0,focal,0.6765799522399902,0.6025112379656525,[0.78013325 0.50085179 0.52654867],0.5608621314167976,0.670045018196106,0.5836144242272558,[0.77667269 0.52315394 0.45101664],"[100, 100]",0.5,0.0005,1,2,True,0.17,5,766
1,focal,0.68104088306427,0.5985208920431181,[0.79100851 0.54026846 0.46428571],0.5266075134277344,0.6762387156486511,0.601340596091214,[0.77425287 0.55104551 0.4787234 ],"[100, 100]",0.5,0.0005,1,2,True,0.17,5,766
2,focal,0.659479558467865,0.5636374514217666,[0.76904762 0.53311793 0.3887468 ],0.5539553506033761,0.6779279112815857,0.5988298994818385,[0.77797998 0.54454203 0.47396768],"[100, 100]",0.5,0.0005,1,2,True,0.17,5,766
3,focal,0.6773234009742737,0.5867634859158875,[0.78403756 0.5212766  0.4549763 ],0.5930885938661439,0.6717342138290405,0.572212554678534,[0.78438332 0.52015605 0.4120983 ],"[100, 100]",0.5,0.0005,1,2,True,0.17,5,766
4,focal,0.6624535322189331,0.5883702538919975,[0.76416819 0.51419558 0.48674699],0.5431585322533335,0.6739864945411682,0.6033014279697559,[0.77142857 0.5274463  0.51102941],"[100, 100]",0.5,0.0005,1,2,True,0.17,5,766
0,focal,0.6728624701499939,0.6034920771087254,[0.77415385 0.51979346 0.51652893],0.5629289320537022,0.6694819927215576,0.5910126227922837,[0.77416399 0.52252252 0.47635135],"[100, 100]",0.5,0.0005,12,2,True,0.17,5,766
1,focal,0.675836443901062,0.5822802666736527,[0.79330944 0.51013514 0.44339623],0.5332250531230655,0.6869369149208069,0.6076522469886746,[0.78655767 0.54767726 0.4887218 ],"[100, 100]",0.5,0.0005,12,2,True,0.17,5,766
2,focal,0.6773234009742737,0.571515121705532,[0.78645235 0.52158895 0.40650407],0.5519721752830914,0.6886261105537415,0.5988171718535927,[0.79086116 0.52588556 0.4797048 ],"[100, 100]",0.5,0.0005,12,2,True,0.17,5,766
3,focal,0.6773234009742737,0.5859242570030716,[0.78454333 0.51318102 0.46004843],0.599830051617963,0.6773648858070374,0.5747994540655449,[0.79241957 0.50452781 0.42745098],"[100, 100]",0.5,0.0005,12,2,True,0.17,5,766
4,focal,0.6654275059700012,0.5920101312386103,[0.76810712 0.50546022 0.50246305],0.5436709065522466,0.6773648858070374,0.6061991240049117,[0.77368905 0.53554502 0.5093633 ],"[100, 100]",0.5,0.0005,12,2,True,0.17,5,766
0,focal,0.6855018734931946,0.6074766823121213,[0.78944211 0.51016636 0.52282158],0.5491781607270241,0.6762387156486511,0.5892610094176689,[0.7847191  0.51841746 0.46464646],"[100, 100]",0.5,0.0005,123,2,True,0.17,5,766
1,focal,0.6765799522399902,0.5917985897512749,[0.78820698 0.51478261 0.47240618],0.5336121075919696,0.6796171069145203,0.5991554593292185,[0.78304467 0.54219949 0.47222222],"[100, 100]",0.5,0.0005,123,2,True,0.17,5,766
2,focal,0.6832713484764099,0.580408159321493,[0.78860399 0.52517986 0.42744063],0.5513673052191734,0.6875,0.5971788677567607,[0.79192274 0.50924609 0.49036778],"[100, 100]",0.5,0.0005,123,2,True,0.17,5,766
3,focal,0.68104088306427,0.5781233019886051,[0.7960942  0.47709924 0.46117647],0.584824912250042,0.6813063025474548,0.5732649153330068,[0.79480519 0.51040222 0.41458733],"[100, 100]",0.5,0.0005,123,2,True,0.17,5,766
4,focal,0.6780669093132019,0.5845199498901429,[0.78809107 0.49488055 0.47058824],0.5452598524945123,0.6925675868988037,0.6021241667833849,[0.79754062 0.5078534  0.50097847],"[100, 100]",0.5,0.0005,123,2,True,0.17,5,766
0,focal,0.6706319451332092,0.5996766449311125,[0.77253219 0.51677852 0.50971922],0.5606078611952918,0.6683558821678162,0.585314961170476,[0.7756031  0.51580278 0.46453901],"[100, 100]",0.5,0.0005,1234,2,True,0.17,5,766
1,focal,0.6765799522399902,0.5849996793404905,[0.79332936 0.49560633 0.46606335],0.5350607250417981,0.6779279112815857,0.5922786069988918,[0.78362573 0.52240717 0.47080292],"[100, 100]",0.5,0.0005,1234,2,True,0.17,5,766
2,focal,0.6691449880599976,0.5699402965530211,[0.78368794 0.51900826 0.40712468],0.5643620267510414,0.6728603839874268,0.585624474499464,[0.78410117 0.50599201 0.46678024],"[100, 100]",0.5,0.0005,1234,2,True,0.17,5,766
3,focal,0.6527881026268005,0.5705347148735823,[0.76624165 0.48251748 0.46284501],0.6030420011707714,0.6565315127372742,0.5608842046829705,[0.77732426 0.49417853 0.41114983],"[100, 100]",0.5,0.0005,1234,2,True,0.17,5,766
4,focal,0.6698884963989258,0.5929932455071268,[0.77474196 0.51170047 0.49253731],0.5397226789167949,0.6801801919937134,0.608323840220519,[0.77864703 0.53128689 0.51503759],"[100, 100]",0.5,0.0005,1234,2,True,0.17,5,766
0,focal,0.6788104176521301,0.6004733994476132,[0.78412508 0.50598291 0.51131222],0.5666476275239672,0.6745495200157166,0.585350192100011,[0.78171224 0.52030457 0.45403377],"[100, 100]",0.5,0.0001,0,2,True,0.18,5,766
1,focal,0.6884758472442627,0.5944234965212192,[0.80260047 0.51333333 0.46733668],0.5395636271153178,0.6863738894462585,0.5961953723646648,[0.78865751 0.5320197  0.4679089 ],"[100, 100]",0.5,0.0001,0,2,True,0.18,5,766
2,focal,0.6743494272232056,0.5601440873813462,[0.78733032 0.4964539  0.39664804],0.5599408117788178,0.6886261105537415,0.5943029762182236,[0.79544459 0.51162791 0.47583643],"[100, 100]",0.5,0.0001,0,2,True,0.18,5,766
3,focal,0.6669145226478577,0.5693923644083901,[0.7834209  0.46397188 0.46078431],0.599859707057476,0.6784909963607788,0.571918907531252,[0.79367867 0.51150895 0.41056911],"[100, 100]",0.5,0.0001,0,2,True,0.18,5,766
4,focal,0.6750929355621338,0.5923849701039775,[0.77771191 0.51125402 0.48818898],0.5454509481787682,0.684684693813324,0.6012738810542335,[0.78815081 0.51960784 0.49606299],"[100, 100]",0.5,0.0001,0,2,True,0.18,5,766
0,focal,0.6780669093132019,0.6049142803521724,[0.7810219  0.51256281 0.52115813],0.568617796259267,0.6796171069145203,0.5986555974969984,[0.78103837 0.5296343  0.48529412],"[100, 100]",0.5,0.0001,1,2,True,0.18,5,766
1,focal,0.6788104176521301,0.5866981064901039,[0.79402985 0.51689189 0.44917258],0.5414891881602151,0.6807432174682617,0.5971910384544735,[0.78233438 0.53545232 0.47378641],"[100, 100]",0.5,0.0001,1,2,True,0.18,5,766
2,focal,0.6721189618110657,0.5717659806676875,[0.78399058 0.52597403 0.40533333],0.5658542460628918,0.6745495200157166,0.5854003159457125,[0.78322926 0.50134048 0.47163121],"[100, 100]",0.5,0.0001,1,2,True,0.18,5,766
